REGION,TECHNOLOGY,EMISSION,MODE_OF_OPERATION,YEAR,VALUE
RE1,PWRDSL,EMICH4,1.0,2024,0.00020613256837235673
RE1,PWRDSL,EMICH4,1.0,2025,0.00020613256837235673
RE1,PWRDSL,EMICH4,1.0,2026,0.00020613256837235673
RE1,PWRDSL,EMICH4,1.0,2027,0.00020613256837235673
RE1,PWRDSL,EMICH4,1.0,2028,0.00020613256837235673
RE1,PWRDSL,EMICH4,1.0,2029,0.00020613256837235673
RE1,PWRDSL,EMICH4,1.0,2030,0.00020613256837235673
RE1,PWRDSL,EMICH4,1.0,2031,0.00020613256837235673
RE1,PWRDSL,EMICH4,1.0,2032,0.00020613256837235673
RE1,PWRDSL,EMICH4,1.0,2033,0.00020613256837235673
RE1,PWRDSL,EMICH4,1.0,2034,0.00020613256837235673
RE1,PWRDSL,EMICH4,1.0,2035,0.00020613256837235673
RE1,PWRDSL,EMICH4,1.0,2036,0.00020613256837235673
RE1,PWRDSL,EMICH4,1.0,2037,0.00020613256837235673
RE1,PWRDSL,EMICH4,1.0,2038,0.00020613256837235673
RE1,PWRDSL,EMICH4,1.0,2039,0.00020613256837235673
RE1,PWRDSL,EMICH4,1.0,2040,0.00020613256837235673
RE1,PWRDSL,EMICH4,1.0,2041,0.00020613256837235673
RE1,PWRDSL,EMICH4,1.0,2042,0.00020613256837235673
RE1,PWRDSL,EMICH4,1.0,2043,0.00020613256837235673
RE1,PWRDSL,EMICH4,1.0,2044,0.00020613256837235673
RE1,PWRDSL,EMICH4,1.0,2045,0.00020613256837235673
RE1,PWRDSL,EMICH4,1.0,2046,0.00020613256837235673
RE1,PWRDSL,EMICH4,1.0,2047,0.00020613256837235673
RE1,PWRDSL,EMICH4,1.0,2048,0.00020613256837235673
RE1,PWRDSL,EMICH4,1.0,2049,0.00020613256837235673
RE1,PWRDSL,EMICH4,1.0,2050,0.00020613256837235673
RE1,PWRDSL,EMICH4,1.0,2051,0.00020613256837235673
RE1,PWRDSL,EMICH4,1.0,2052,0.00020613256837235673
RE1,PWRDSL,EMICH4,1.0,2053,0.00020613256837235673
RE1,PWRDSL,EMICH4,1.0,2054,0.00020613256837235673
RE1,PWRDSL,EMIN2O,1.0,2022,0.0004361929104746081
RE1,PWRDSL,EMIN2O,1.0,2023,0.0004427587600084805
RE1,PWRDSL,EMIN2O,1.0,2024,0.0003901795044188584
RE1,PWRDSL,EMIN2O,1.0,2025,0.0003901795044188584
RE1,PWRDSL,EMIN2O,1.0,2026,0.0003901795044188584
RE1,PWRDSL,EMIN2O,1.0,2027,0.0003901795044188584
RE1,PWRDSL,EMIN2O,1.0,2028,0.0003901795044188584
RE1,PWRDSL,EMIN2O,1.0,2029,0.0003901795044188584
RE1,PWRDSL,EMIN2O,1.0,2030,0.0003901795044188584
RE1,PWRDSL,EMIN2O,1.0,2031,0.0003901795044188584
RE1,PWRDSL,EMIN2O,1.0,2032,0.0003901795044188584
RE1,PWRDSL,EMIN2O,1.0,2033,0.0003901795044188584
RE1,PWRDSL,EMIN2O,1.0,2034,0.0003901795044188584
RE1,PWRDSL,EMIN2O,1.0,2035,0.0003901795044188584
RE1,PWRDSL,EMIN2O,1.0,2036,0.0003901795044188584
RE1,PWRDSL,EMIN2O,1.0,2037,0.0003901795044188584
RE1,PWRDSL,EMIN2O,1.0,2038,0.0003901795044188584
RE1,PWRDSL,EMIN2O,1.0,2039,0.0003901795044188584
RE1,PWRDSL,EMIN2O,1.0,2040,0.0003901795044188584
RE1,PWRDSL,EMIN2O,1.0,2041,0.0003901795044188584
RE1,PWRDSL,EMIN2O,1.0,2042,0.0003901795044188584
RE1,PWRDSL,EMIN2O,1.0,2043,0.0003901795044188584
RE1,PWRDSL,EMIN2O,1.0,2044,0.0003901795044188584
RE1,PWRDSL,EMIN2O,1.0,2045,0.0003901795044188584
RE1,PWRDSL,EMIN2O,1.0,2046,0.0003901795044188584
RE1,PWRDSL,EMIN2O,1.0,2047,0.0003901795044188584
RE1,PWRDSL,EMIN2O,1.0,2048,0.0003901795044188584
RE1,PWRDSL,EMIN2O,1.0,2049,0.0003901795044188584
RE1,PWRDSL,EMIN2O,1.0,2050,0.0003901795044188584
RE1,PWRDSL,EMIN2O,1.0,2051,0.0003901795044188584
RE1,PWRDSL,EMIN2O,1.0,2052,0.0003901795044188584
RE1,PWRDSL,EMIN2O,1.0,2053,0.0003901795044188584
RE1,PWRDSL,EMIN2O,1.0,2054,0.0003901795044188584
RE1,PWRFOIL,EMIC02,1.0,2022,0.348534700690012
RE1,PWRFOIL,EMIC02,1.0,2023,0.37442650169338126
RE1,PWRFOIL,EMIC02,1.0,2024,0.2577086784241268
RE1,PWRFOIL,EMIC02,1.0,2025,0.2577086784241268
RE1,PWRFOIL,EMIC02,1.0,2026,0.2577086784241268
RE1,PWRFOIL,EMIC02,1.0,2027,0.2577086784241268
RE1,PWRFOIL,EMIC02,1.0,2028,0.2577086784241268
RE1,PWRFOIL,EMIC02,1.0,2029,0.2577086784241268
RE1,PWRFOIL,EMIC02,1.0,2030,0.2577086784241268
RE1,PWRFOIL,EMIC02,1.0,2031,0.2577086784241268
RE1,PWRFOIL,EMIC02,1.0,2032,0.2577086784241268
RE1,PWRFOIL,EMIC02,1.0,2033,0.2577086784241268
RE1,PWRFOIL,EMIC02,1.0,2034,0.2577086784241268
RE1,PWRFOIL,EMIC02,1.0,2035,0.2577086784241268
RE1,PWRFOIL,EMIC02,1.0,2036,0.2577086784241268
RE1,PWRFOIL,EMIC02,1.0,2037,0.2577086784241268
RE1,PWRFOIL,EMIC02,1.0,2038,0.2577086784241268
RE1,PWRFOIL,EMIC02,1.0,2039,0.2577086784241268
RE1,PWRFOIL,EMIC02,1.0,2040,0.2577086784241268
RE1,PWRFOIL,EMIC02,1.0,2041,0.2577086784241268
RE1,PWRFOIL,EMIC02,1.0,2042,0.2577086784241268
RE1,PWRFOIL,EMIC02,1.0,2043,0.2577086784241268
RE1,PWRFOIL,EMIC02,1.0,2044,0.2577086784241268
RE1,PWRFOIL,EMIC02,1.0,2045,0.2577086784241268
RE1,PWRFOIL,EMIC02,1.0,2046,0.2577086784241268
RE1,PWRFOIL,EMIC02,1.0,2047,0.2577086784241268
RE1,PWRFOIL,EMIC02,1.0,2048,0.2577086784241268
RE1,PWRFOIL,EMIC02,1.0,2049,0.2577086784241268
RE1,PWRFOIL,EMIC02,1.0,2050,0.2577086784241268
RE1,PWRFOIL,EMIC02,1.0,2051,0.2577086784241268
RE1,PWRFOIL,EMIC02,1.0,2052,0.2577086784241268
RE1,PWRFOIL,EMIC02,1.0,2053,0.2577086784241268
RE1,PWRFOIL,EMIC02,1.0,2054,0.2577086784241268
RE1,PWRFOIL,EMICH4,1.0,2022,0.0008726590639548852
RE1,PWRFOIL,EMICH4,1.0,2023,0.0009374867978447231
RE1,PWRFOIL,EMICH4,1.0,2024,0.0006452494217689636
RE1,PWRFOIL,EMICH4,1.0,2025,0.0006452494217689636
RE1,PWRFOIL,EMICH4,1.0,2026,0.0006452494217689636
RE1,PWRFOIL,EMICH4,1.0,2027,0.0006452494217689636
RE1,PWRFOIL,EMICH4,1.0,2028,0.0006452494217689636
RE1,PWRFOIL,EMICH4,1.0,2029,0.0006452494217689636
RE1,PWRFOIL,EMICH4,1.0,2030,0.0006452494217689636
RE1,PWRFOIL,EMICH4,1.0,2031,0.0006452494217689636
RE1,PWRFOIL,EMICH4,1.0,2032,0.0006452494217689636
RE1,PWRFOIL,EMICH4,1.0,2033,0.0006452494217689636
RE1,PWRFOIL,EMICH4,1.0,2034,0.0006452494217689636
RE1,PWRFOIL,EMICH4,1.0,2035,0.0006452494217689636
RE1,PWRFOIL,EMICH4,1.0,2036,0.0006452494217689636
RE1,PWRFOIL,EMICH4,1.0,2037,0.0006452494217689636
RE1,PWRFOIL,EMICH4,1.0,2038,0.0006452494217689636
RE1,PWRFOIL,EMICH4,1.0,2039,0.0006452494217689636
RE1,PWRFOIL,EMICH4,1.0,2040,0.0006452494217689636
RE1,PWRFOIL,EMICH4,1.0,2041,0.0006452494217689636
RE1,PWRFOIL,EMICH4,1.0,2042,0.0006452494217689636
RE1,PWRFOIL,EMICH4,1.0,2043,0.0006452494217689636
RE1,PWRFOIL,EMICH4,1.0,2044,0.0006452494217689636
RE1,PWRFOIL,EMICH4,1.0,2045,0.0006452494217689636
RE1,PWRFOIL,EMICH4,1.0,2046,0.0006452494217689636
RE1,PWRFOIL,EMICH4,1.0,2047,0.0006452494217689636
RE1,PWRFOIL,EMICH4,1.0,2048,0.0006452494217689636
RE1,PWRFOIL,EMICH4,1.0,2049,0.0006452494217689636
RE1,PWRFOIL,EMICH4,1.0,2050,0.0006452494217689636
RE1,PWRFOIL,EMICH4,1.0,2051,0.0006452494217689636
RE1,PWRFOIL,EMICH4,1.0,2052,0.0006452494217689636
RE1,PWRFOIL,EMICH4,1.0,2053,0.0006452494217689636
RE1,PWRFOIL,EMICH4,1.0,2054,0.0006452494217689636
RE1,PWRFOIL,EMIN2O,1.0,2022,0.002359741346408618
RE1,PWRFOIL,EMIN2O,1.0,2023,0.002535040830906649
RE1,PWRFOIL,EMIN2O,1.0,2024,0.0017448071098854628
RE1,PWRFOIL,EMIN2O,1.0,2025,0.0017448071098854628
RE1,PWRFOIL,EMIN2O,1.0,2026,0.0017448071098854628
RE1,PWRFOIL,EMIN2O,1.0,2027,0.0017448071098854628
RE1,PWRFOIL,EMIN2O,1.0,2028,0.0017448071098854628
RE1,PWRFOIL,EMIN2O,1.0,2029,0.0017448071098854628
RE1,PWRFOIL,EMIN2O,1.0,2030,0.0017448071098854628
RE1,PWRFOIL,EMIN2O,1.0,2031,0.0017448071098854628
RE1,PWRFOIL,EMIN2O,1.0,2032,0.0017448071098854628
RE1,PWRFOIL,EMIN2O,1.0,2033,0.0017448071098854628
RE1,PWRFOIL,EMIN2O,1.0,2034,0.0017448071098854628
RE1,PWRFOIL,EMIN2O,1.0,2035,0.0017448071098854628
RE1,PWRFOIL,EMIN2O,1.0,2036,0.0017448071098854628
RE1,PWRFOIL,EMIN2O,1.0,2037,0.0017448071098854628
RE1,PWRFOIL,EMIN2O,1.0,2038,0.0017448071098854628
RE1,PWRFOIL,EMIN2O,1.0,2039,0.0017448071098854628
RE1,PWRFOIL,EMIN2O,1.0,2040,0.0017448071098854628
RE1,PWRFOIL,EMIN2O,1.0,2041,0.0017448071098854628
RE1,PWRFOIL,EMIN2O,1.0,2042,0.0017448071098854628
RE1,PWRFOIL,EMIN2O,1.0,2043,0.0017448071098854628
RE1,PWRFOIL,EMIN2O,1.0,2044,0.0017448071098854628
RE1,PWRFOIL,EMIN2O,1.0,2045,0.0017448071098854628
RE1,PWRFOIL,EMIN2O,1.0,2046,0.0017448071098854628
RE1,PWRFOIL,EMIN2O,1.0,2047,0.0017448071098854628
RE1,PWRFOIL,EMIN2O,1.0,2048,0.0017448071098854628
RE1,PWRFOIL,EMIN2O,1.0,2049,0.0017448071098854628
RE1,PWRFOIL,EMIN2O,1.0,2050,0.0017448071098854628
RE1,PWRFOIL,EMIN2O,1.0,2051,0.0017448071098854628
RE1,PWRFOIL,EMIN2O,1.0,2052,0.0017448071098854628
RE1,PWRFOIL,EMIN2O,1.0,2053,0.0017448071098854628
RE1,PWRFOIL,EMIN2O,1.0,2054,0.0017448071098854628
RE1,PWRGEO,EMIC02,1.0,2022,0.0338888888888888
RE1,PWRGEO,EMIC02,1.0,2023,0.0338888888888888
RE1,PWRGEO,EMIC02,1.0,2024,0.0338888888888888
RE1,PWRGEO,EMIC02,1.0,2025,0.0338888888888888
RE1,PWRGEO,EMIC02,1.0,2026,0.0338888888888888
RE1,PWRGEO,EMIC02,1.0,2027,0.0338888888888888
RE1,PWRGEO,EMIC02,1.0,2028,0.0338888888888888
RE1,PWRGEO,EMIC02,1.0,2029,0.0338888888888888
RE1,PWRGEO,EMIC02,1.0,2030,0.0338888888888888
RE1,PWRGEO,EMIC02,1.0,2031,0.0338888888888888
RE1,PWRGEO,EMIC02,1.0,2032,0.0338888888888888
RE1,PWRGEO,EMIC02,1.0,2033,0.0338888888888888
RE1,PWRGEO,EMIC02,1.0,2034,0.0338888888888888
RE1,PWRGEO,EMIC02,1.0,2035,0.0338888888888888
RE1,PWRGEO,EMIC02,1.0,2036,0.0338888888888888
RE1,PWRGEO,EMIC02,1.0,2037,0.0338888888888888
RE1,PWRGEO,EMIC02,1.0,2038,0.0338888888888888
RE1,PWRGEO,EMIC02,1.0,2039,0.0338888888888888
RE1,PWRGEO,EMIC02,1.0,2040,0.0338888888888888
RE1,PWRGEO,EMIC02,1.0,2041,0.0338888888888888
RE1,PWRGEO,EMIC02,1.0,2042,0.0338888888888888
RE1,PWRGEO,EMIC02,1.0,2043,0.0338888888888888
RE1,PWRGEO,EMIC02,1.0,2044,0.0338888888888888
RE1,PWRGEO,EMIC02,1.0,2045,0.0338888888888888
RE1,PWRGEO,EMIC02,1.0,2046,0.0338888888888888
RE1,PWRGEO,EMIC02,1.0,2047,0.0338888888888888
RE1,PWRGEO,EMIC02,1.0,2048,0.0338888888888888
RE1,PWRGEO,EMIC02,1.0,2049,0.0338888888888888
RE1,PWRGEO,EMIC02,1.0,2050,0.0338888888888888
RE1,PWRGEO,EMIC02,1.0,2051,0.0338888888888888
RE1,PWRGEO,EMIC02,1.0,2052,0.0338888888888888
RE1,PWRGEO,EMIC02,1.0,2053,0.0338888888888888
RE1,PWRGEO,EMIC02,1.0,2054,0.0338888888888888
RE1,PWRGEO,EMICH4,1.0,2022,0.0
RE1,PWRGEO,EMICH4,1.0,2023,0.0
RE1,PWRGEO,EMICH4,1.0,2024,0.0
RE1,PWRGEO,EMICH4,1.0,2025,0.0
RE1,PWRGEO,EMICH4,1.0,2026,0.0
RE1,PWRGEO,EMICH4,1.0,2027,0.0
RE1,PWRGEO,EMICH4,1.0,2028,0.0
RE1,PWRGEO,EMICH4,1.0,2029,0.0
RE1,PWRGEO,EMICH4,1.0,2030,0.0
RE1,PWRGEO,EMICH4,1.0,2031,0.0
RE1,PWRGEO,EMICH4,1.0,2032,0.0
RE1,PWRGEO,EMICH4,1.0,2033,0.0
RE1,PWRGEO,EMICH4,1.0,2034,0.0
RE1,PWRGEO,EMICH4,1.0,2035,0.0
RE1,PWRGEO,EMICH4,1.0,2036,0.0
RE1,PWRGEO,EMICH4,1.0,2037,0.0
RE1,PWRGEO,EMICH4,1.0,2038,0.0
RE1,PWRGEO,EMICH4,1.0,2039,0.0
RE1,PWRGEO,EMICH4,1.0,2040,0.0
RE1,PWRGEO,EMICH4,1.0,2041,0.0
RE1,PWRGEO,EMICH4,1.0,2042,0.0
RE1,PWRGEO,EMICH4,1.0,2043,0.0
RE1,PWRGEO,EMICH4,1.0,2044,0.0
RE1,PWRGEO,EMICH4,1.0,2045,0.0
RE1,PWRGEO,EMICH4,1.0,2046,0.0
RE1,PWRGEO,EMICH4,1.0,2047,0.0
RE1,PWRGEO,EMICH4,1.0,2048,0.0
RE1,PWRGEO,EMICH4,1.0,2049,0.0
RE1,PWRGEO,EMICH4,1.0,2050,0.0
RE1,PWRGEO,EMICH4,1.0,2051,0.0
RE1,PWRGEO,EMICH4,1.0,2052,0.0
RE1,PWRGEO,EMICH4,1.0,2053,0.0
RE1,PWRGEO,EMICH4,1.0,2054,0.0
RE1,PWRGEO,EMIN2O,1.0,2022,0.0
RE1,PWRGEO,EMIN2O,1.0,2023,0.0
RE1,PWRGEO,EMIN2O,1.0,2024,0.0
RE1,PWRGEO,EMIN2O,1.0,2025,0.0
RE1,PWRGEO,EMIN2O,1.0,2026,0.0
RE1,PWRGEO,EMIN2O,1.0,2027,0.0
RE1,PWRGEO,EMIN2O,1.0,2028,0.0
RE1,PWRGEO,EMIN2O,1.0,2029,0.0
RE1,PWRGEO,EMIN2O,1.0,2030,0.0
RE1,PWRGEO,EMIN2O,1.0,2031,0.0
RE1,PWRGEO,EMIN2O,1.0,2032,0.0
RE1,PWRGEO,EMIN2O,1.0,2033,0.0
RE1,PWRGEO,EMIN2O,1.0,2034,0.0
RE1,PWRGEO,EMIN2O,1.0,2035,0.0
RE1,PWRGEO,EMIN2O,1.0,2036,0.0
RE1,PWRGEO,EMIN2O,1.0,2037,0.0
RE1,PWRGEO,EMIN2O,1.0,2038,0.0
RE1,PWRGEO,EMIN2O,1.0,2039,0.0
RE1,PWRGEO,EMIN2O,1.0,2040,0.0
RE1,PWRGEO,EMIN2O,1.0,2041,0.0
RE1,PWRGEO,EMIN2O,1.0,2042,0.0
RE1,PWRGEO,EMIN2O,1.0,2043,0.0
RE1,PWRGEO,EMIN2O,1.0,2044,0.0
RE1,PWRGEO,EMIN2O,1.0,2045,0.0
RE1,PWRGEO,EMIN2O,1.0,2046,0.0
RE1,PWRGEO,EMIN2O,1.0,2047,0.0
RE1,PWRGEO,EMIN2O,1.0,2048,0.0
RE1,PWRGEO,EMIN2O,1.0,2049,0.0
RE1,PWRGEO,EMIN2O,1.0,2050,0.0
RE1,PWRGEO,EMIN2O,1.0,2051,0.0
RE1,PWRGEO,EMIN2O,1.0,2052,0.0
RE1,PWRGEO,EMIN2O,1.0,2053,0.0
RE1,PWRGEO,EMIN2O,1.0,2054,0.0
RE1,PWRHYDDAM,EMIC02,1.0,2022,0.0
RE1,PWRHYDDAM,EMIC02,1.0,2023,0.0
RE1,PWRHYDDAM,EMIC02,1.0,2024,0.0
RE1,PWRHYDDAM,EMIC02,1.0,2025,0.0
RE1,PWRHYDDAM,EMIC02,1.0,2026,0.0
RE1,PWRHYDDAM,EMIC02,1.0,2027,0.0
RE1,PWRHYDDAM,EMIC02,1.0,2028,0.0
RE1,PWRHYDDAM,EMIC02,1.0,2029,0.0
RE1,PWRHYDDAM,EMIC02,1.0,2030,0.0
RE1,PWRHYDDAM,EMIC02,1.0,2031,0.0
RE1,PWRHYDDAM,EMIC02,1.0,2032,0.0
RE1,PWRHYDDAM,EMIC02,1.0,2033,0.0
RE1,PWRHYDDAM,EMIC02,1.0,2034,0.0
RE1,PWRHYDDAM,EMIC02,1.0,2035,0.0
RE1,PWRHYDDAM,EMIC02,1.0,2036,0.0
RE1,PWRHYDDAM,EMIC02,1.0,2037,0.0
RE1,PWRHYDDAM,EMIC02,1.0,2038,0.0
RE1,PWRHYDDAM,EMIC02,1.0,2039,0.0
RE1,PWRHYDDAM,EMIC02,1.0,2040,0.0
RE1,PWRHYDDAM,EMIC02,1.0,2041,0.0
RE1,PWRHYDDAM,EMIC02,1.0,2042,0.0
RE1,PWRHYDDAM,EMIC02,1.0,2043,0.0
RE1,PWRHYDDAM,EMIC02,1.0,2044,0.0
RE1,PWRHYDDAM,EMIC02,1.0,2045,0.0
RE1,PWRHYDDAM,EMIC02,1.0,2046,0.0
RE1,PWRHYDDAM,EMIC02,1.0,2047,0.0
RE1,PWRHYDDAM,EMIC02,1.0,2048,0.0
RE1,PWRHYDDAM,EMIC02,1.0,2049,0.0
RE1,PWRHYDDAM,EMIC02,1.0,2050,0.0
RE1,PWRHYDDAM,EMIC02,1.0,2051,0.0
RE1,PWRHYDDAM,EMIC02,1.0,2052,0.0
RE1,PWRHYDDAM,EMIC02,1.0,2053,0.0
RE1,PWRHYDDAM,EMIC02,1.0,2054,0.0
RE1,PWRHYDDAM,EMICH4,1.0,2022,0.0
RE1,PWRHYDDAM,EMICH4,1.0,2023,0.0
RE1,PWRHYDDAM,EMICH4,1.0,2024,0.0
RE1,PWRHYDDAM,EMICH4,1.0,2025,0.0
RE1,PWRHYDDAM,EMICH4,1.0,2026,0.0
RE1,PWRHYDDAM,EMICH4,1.0,2027,0.0
RE1,PWRHYDDAM,EMICH4,1.0,2028,0.0
RE1,PWRHYDDAM,EMICH4,1.0,2029,0.0
RE1,PWRHYDDAM,EMICH4,1.0,2030,0.0
RE1,PWRHYDDAM,EMICH4,1.0,2031,0.0
RE1,PWRHYDDAM,EMICH4,1.0,2032,0.0
RE1,PWRHYDDAM,EMICH4,1.0,2033,0.0
RE1,PWRHYDDAM,EMICH4,1.0,2034,0.0
RE1,PWRHYDDAM,EMICH4,1.0,2035,0.0
RE1,PWRHYDDAM,EMICH4,1.0,2036,0.0
RE1,PWRHYDDAM,EMICH4,1.0,2037,0.0
RE1,PWRHYDDAM,EMICH4,1.0,2038,0.0
RE1,PWRHYDDAM,EMICH4,1.0,2039,0.0
RE1,PWRHYDDAM,EMICH4,1.0,2040,0.0
RE1,PWRHYDDAM,EMICH4,1.0,2041,0.0
RE1,PWRHYDDAM,EMICH4,1.0,2042,0.0
RE1,PWRHYDDAM,EMICH4,1.0,2043,0.0
RE1,PWRHYDDAM,EMICH4,1.0,2044,0.0
RE1,PWRHYDDAM,EMICH4,1.0,2045,0.0
RE1,PWRHYDDAM,EMICH4,1.0,2046,0.0
RE1,PWRHYDDAM,EMICH4,1.0,2047,0.0
RE1,PWRHYDDAM,EMICH4,1.0,2048,0.0
RE1,PWRHYDDAM,EMICH4,1.0,2049,0.0
RE1,PWRHYDDAM,EMICH4,1.0,2050,0.0
RE1,PWRHYDDAM,EMICH4,1.0,2051,0.0
RE1,PWRHYDDAM,EMICH4,1.0,2052,0.0
RE1,PWRHYDDAM,EMICH4,1.0,2053,0.0
RE1,PWRHYDDAM,EMICH4,1.0,2054,0.0
RE1,PWRHYDDAM,EMIN2O,1.0,2022,0.0
RE1,PWRHYDDAM,EMIN2O,1.0,2023,0.0
RE1,PWRHYDDAM,EMIN2O,1.0,2024,0.0
RE1,PWRHYDDAM,EMIN2O,1.0,2025,0.0
RE1,PWRHYDDAM,EMIN2O,1.0,2026,0.0
RE1,PWRHYDDAM,EMIN2O,1.0,2027,0.0
RE1,PWRHYDDAM,EMIN2O,1.0,2028,0.0
RE1,PWRHYDDAM,EMIN2O,1.0,2029,0.0
RE1,PWRHYDDAM,EMIN2O,1.0,2030,0.0
RE1,PWRHYDDAM,EMIN2O,1.0,2031,0.0
RE1,PWRHYDDAM,EMIN2O,1.0,2032,0.0
RE1,PWRHYDDAM,EMIN2O,1.0,2033,0.0
RE1,PWRHYDDAM,EMIN2O,1.0,2034,0.0
RE1,PWRHYDDAM,EMIN2O,1.0,2035,0.0
RE1,PWRHYDDAM,EMIN2O,1.0,2036,0.0
RE1,PWRHYDDAM,EMIN2O,1.0,2037,0.0
RE1,PWRHYDDAM,EMIN2O,1.0,2038,0.0
RE1,PWRHYDDAM,EMIN2O,1.0,2039,0.0
RE1,PWRHYDDAM,EMIN2O,1.0,2040,0.0
RE1,PWRHYDDAM,EMIN2O,1.0,2041,0.0
RE1,PWRHYDDAM,EMIN2O,1.0,2042,0.0
RE1,PWRHYDDAM,EMIN2O,1.0,2043,0.0
RE1,PWRHYDDAM,EMIN2O,1.0,2044,0.0
RE1,PWRHYDDAM,EMIN2O,1.0,2045,0.0
RE1,PWRHYDDAM,EMIN2O,1.0,2046,0.0
RE1,PWRHYDDAM,EMIN2O,1.0,2047,0.0
RE1,PWRHYDDAM,EMIN2O,1.0,2048,0.0
RE1,PWRHYDDAM,EMIN2O,1.0,2049,0.0
RE1,PWRHYDDAM,EMIN2O,1.0,2050,0.0
RE1,PWRHYDDAM,EMIN2O,1.0,2051,0.0
RE1,PWRHYDDAM,EMIN2O,1.0,2052,0.0
RE1,PWRHYDDAM,EMIN2O,1.0,2053,0.0
RE1,PWRHYDDAM,EMIN2O,1.0,2054,0.0
RE1,PWRHYDROR,EMIC02,1.0,2022,0.0
RE1,PWRHYDROR,EMIC02,1.0,2023,0.0
RE1,PWRHYDROR,EMIC02,1.0,2024,0.0
RE1,PWRHYDROR,EMIC02,1.0,2025,0.0
RE1,PWRHYDROR,EMIC02,1.0,2026,0.0
RE1,PWRHYDROR,EMIC02,1.0,2027,0.0
RE1,PWRHYDROR,EMIC02,1.0,2028,0.0
RE1,PWRHYDROR,EMIC02,1.0,2029,0.0
RE1,PWRHYDROR,EMIC02,1.0,2030,0.0
RE1,PWRHYDROR,EMIC02,1.0,2031,0.0
RE1,PWRHYDROR,EMIC02,1.0,2032,0.0
RE1,PWRHYDROR,EMIC02,1.0,2033,0.0
RE1,PWRHYDROR,EMIC02,1.0,2034,0.0
RE1,PWRHYDROR,EMIC02,1.0,2035,0.0
RE1,PWRHYDROR,EMIC02,1.0,2036,0.0
RE1,PWRHYDROR,EMIC02,1.0,2037,0.0
RE1,PWRHYDROR,EMIC02,1.0,2038,0.0
RE1,PWRHYDROR,EMIC02,1.0,2039,0.0
RE1,PWRHYDROR,EMIC02,1.0,2040,0.0
RE1,PWRHYDROR,EMIC02,1.0,2041,0.0
RE1,PWRHYDROR,EMIC02,1.0,2042,0.0
RE1,PWRHYDROR,EMIC02,1.0,2043,0.0
RE1,PWRHYDROR,EMIC02,1.0,2044,0.0
RE1,PWRHYDROR,EMIC02,1.0,2045,0.0
RE1,PWRHYDROR,EMIC02,1.0,2046,0.0
RE1,PWRHYDROR,EMIC02,1.0,2047,0.0
RE1,PWRHYDROR,EMIC02,1.0,2048,0.0
RE1,PWRHYDROR,EMIC02,1.0,2049,0.0
RE1,PWRHYDROR,EMIC02,1.0,2050,0.0
RE1,PWRHYDROR,EMIC02,1.0,2051,0.0
RE1,PWRHYDROR,EMIC02,1.0,2052,0.0
RE1,PWRHYDROR,EMIC02,1.0,2053,0.0
RE1,PWRHYDROR,EMIC02,1.0,2054,0.0
RE1,PWRHYDROR,EMICH4,1.0,2022,0.0
RE1,PWRHYDROR,EMICH4,1.0,2023,0.0
RE1,PWRHYDROR,EMICH4,1.0,2024,0.0
RE1,PWRHYDROR,EMICH4,1.0,2025,0.0
RE1,PWRHYDROR,EMICH4,1.0,2026,0.0
RE1,PWRHYDROR,EMICH4,1.0,2027,0.0
RE1,PWRHYDROR,EMICH4,1.0,2028,0.0
RE1,PWRHYDROR,EMICH4,1.0,2029,0.0
RE1,PWRHYDROR,EMICH4,1.0,2030,0.0
RE1,PWRHYDROR,EMICH4,1.0,2031,0.0
RE1,PWRHYDROR,EMICH4,1.0,2032,0.0
RE1,PWRHYDROR,EMICH4,1.0,2033,0.0
RE1,PWRHYDROR,EMICH4,1.0,2034,0.0
RE1,PWRHYDROR,EMICH4,1.0,2035,0.0
RE1,PWRHYDROR,EMICH4,1.0,2036,0.0
RE1,PWRHYDROR,EMICH4,1.0,2037,0.0
RE1,PWRHYDROR,EMICH4,1.0,2038,0.0
RE1,PWRHYDROR,EMICH4,1.0,2039,0.0
RE1,PWRHYDROR,EMICH4,1.0,2040,0.0
RE1,PWRHYDROR,EMICH4,1.0,2041,0.0
RE1,PWRHYDROR,EMICH4,1.0,2042,0.0
RE1,PWRHYDROR,EMICH4,1.0,2043,0.0
RE1,PWRHYDROR,EMICH4,1.0,2044,0.0
RE1,PWRHYDROR,EMICH4,1.0,2045,0.0
RE1,PWRHYDROR,EMICH4,1.0,2046,0.0
RE1,PWRHYDROR,EMICH4,1.0,2047,0.0
RE1,PWRHYDROR,EMICH4,1.0,2048,0.0
RE1,PWRHYDROR,EMICH4,1.0,2049,0.0
RE1,PWRHYDROR,EMICH4,1.0,2050,0.0
RE1,PWRHYDROR,EMICH4,1.0,2051,0.0
RE1,PWRHYDROR,EMICH4,1.0,2052,0.0
RE1,PWRHYDROR,EMICH4,1.0,2053,0.0
RE1,PWRHYDROR,EMICH4,1.0,2054,0.0
RE1,PWRHYDROR,EMIN2O,1.0,2022,0.0
RE1,PWRHYDROR,EMIN2O,1.0,2023,0.0
RE1,PWRHYDROR,EMIN2O,1.0,2024,0.0
RE1,PWRHYDROR,EMIN2O,1.0,2025,0.0
RE1,PWRHYDROR,EMIN2O,1.0,2026,0.0
RE1,PWRHYDROR,EMIN2O,1.0,2027,0.0
RE1,PWRHYDROR,EMIN2O,1.0,2028,0.0
